,Identifier,code,Required Height before dissociation [m],id,Area [Å2],Time to measure before dissociation [t],URL,Molecular Complexity [-]
724,DNA,4B08,10.46204906611556,0.0,41219.407528327705,0.01046204906611556,https://www.rcsb.org/structure/4B08,1187946
725,DNA,5JXY,23.361241098538848,0.0,18459.61274996429,0.02336124109853885,https://www.rcsb.org/structure/5JXY,498879
726,DNA,1X9M,11.887097611535731,0.0,36277.94421567505,0.011887097611535731,https://www.rcsb.org/structure/1X9M,609768
727,DNA,3GLG,2.863593224277265,0.0,150593.82749671678,0.002863593224277265,https://www.rcsb.org/structure/3GLG,4850604
728,lipid,7K0P,4.693107053402129,0.1,91887.8387240204,0.004693107053402129,https://www.rcsb.org/structure/7K0P,1591164
729,lipid,1O6U,7.497250205854706,0.1,57519.68417711558,0.007497250205854706,https://www.rcsb.org/structure/1O6U,912789
730,lipid,2FVL,10.622397852096043,0.1,40597.18625135888,0.010622397852096043,https://www.rcsb.org/structure/2FVL,785943
731,lipid,1MX7,48.526952644598275,0.1,8886.596840232054,0.048526952644598276,https://www.rcsb.org/structure/1MX7,3922182
732,lipid,4WIS,6.739884642390937,0.1,63983.21142253225,0.006739884642390937,https://www.rcsb.org/structure/4WIS,1787832
733,lipid,4KZC,12.014189294206306,0.1,35894.179247328604,0.012014189294206305,https://www.rcsb.org/structure/4KZC,572994
734,lipid,3G97,35.84085363278208,0.1,12032.064538863033,0.035840853632782076,https://www.rcsb.org/structure/3G97,341739
735,lipid,4GL5,21.62236184915492,0.1,19944.142413583366,0.02162236184915492,https://www.rcsb.org/structure/4GL5,351864
736,lipid,2ZK6,16.355876087734337,0.1,26366.02660257216,0.01635587608773434,https://www.rcsb.org/structure/2ZK6,404271
737,lipid,6V7M,48.27399084717907,0.1,8933.163727912031,0.04827399084717907,https://www.rcsb.org/structure/6V7M,349272
738,lipid,4YK5,49.611126562561424,0.1,8692.394104249355,0.049611126562561426,https://www.rcsb.org/structure/4YK5,268677
739,lipid,6JQ7,31.86514665432477,0.1,13533.264689338854,0.03186514665432477,https://www.rcsb.org/structure/6JQ7,213678
740,lipid,3P6C,54.31996959069314,0.1,7938.875284485863,0.05431996959069314,https://www.rcsb.org/structure/3P6C,245187
741,lipid,2MJI,59.58044181256412,0.1,7237.936660393129,0.05958044181256412,https://www.rcsb.org/structure/2MJI,1771551
742,lipid,1A57,58.313423702541805,0.1,7395.200567151407,0.058313423702541806,https://www.rcsb.org/structure/1A57,3014901
743,lipid,4EZL,11.775433167093711,0.1,36621.96183514254,0.01177543316709371,https://www.rcsb.org/structure/4EZL,1194912
744,lipid,4WDT,30.72421773366914,0.1,14035.815908341376,0.030724217733669137,https://www.rcsb.org/structure/4WDT,272241
745,lipid,3NKP,13.246519614089879,0.1,32554.925867386522,0.013246519614089878,https://www.rcsb.org/structure/3NKP,665496
746,lipid,3G5U,4.038927510288175,0.1,106770.78579377838,0.004038927510288176,https://www.rcsb.org/structure/3G5U,1577394
747,lipid,4KBR,5.781741351946876,0.1,74586.43301163359,0.005781741351946876,https://www.rcsb.org/structure/4KBR,2215917
748,lipid,3L17,11.41125730549563,0.1,37790.70548430221,0.01141125730549563,https://www.rcsb.org/structure/3L17,615195
749,lipid,1AV1,8.205897254774554,0.1,52552.384053634516,0.008205897254774554,https://www.rcsb.org/structure/1AV1,579393
750,lipid,3L0E,33.80330956171294,0.1,12757.314879192112,0.033803309561712944,https://www.rcsb.org/structure/3L0E,216918
751,lipid,7RSC,8.559124195633071,0.1,50383.59698736456,0.008559124195633072,https://www.rcsb.org/structure/7RSC,23812137
752,lipid,6J0O,35.8280344622402,0.1,12036.369577908843,0.0358280344622402,https://www.rcsb.org/structure/6J0O,205578
753,lipid,2V0M,5.501470734396935,0.1,78386.2143156251,0.005501470734396934,https://www.rcsb.org/structure/2V0M,1338687
754,lipid,2Q5P,17.478532783778142,0.1,24672.520821530947,0.01747853278377814,https://www.rcsb.org/structure/2Q5P,394632
755,lipid,2F6Q,15.031478495821096,0.1,28689.09163908703,0.015031478495821097,https://www.rcsb.org/structure/2F6Q,549261
756,lipid,2AGC,43.832222828363456,0.1,9838.411931017245,0.04383222282836346,https://www.rcsb.org/structure/2AGC,143937
757,lipid,7KSA,21.425533203397823,0.1,20127.362056463935,0.021425533203397823,https://www.rcsb.org/structure/7KSA,643707
758,lipid,2FAE,46.06879562327961,0.1,9360.771389900683,0.04606879562327961,https://www.rcsb.org/structure/2FAE,181116
759,lipid,3LJ7,11.26918188281012,0.1,38267.14916150082,0.01126918188281012,https://www.rcsb.org/structure/3LJ7,1484163
760,lipid,2Q5G,17.500929158805988,0.1,24640.946781993553,0.017500929158805988,https://www.rcsb.org/structure/2Q5G,369117
761,lipid,3R7R,11.523185145211233,0.1,37423.63405631737,0.011523185145211234,https://www.rcsb.org/structure/3R7R,1157490
762,lipid,3UGD,48.80315549056301,0.1,8836.302892770236,0.04880315549056301,https://www.rcsb.org/structure/3UGD,245349
763,lipid,4RAK,19.046615218377386,0.1,22641.26508008049,0.019046615218377385,https://www.rcsb.org/structure/4RAK,388638
764,lipid,5BV7,8.115482403838776,0.1,53137.871857573504,0.008115482403838775,https://www.rcsb.org/structure/5BV7,890676
765,lipid,5W8X,20.554680752267636,0.1,20980.110040872427,0.020554680752267636,https://www.rcsb.org/structure/5W8X,743580
766,lipid,3TL5,11.447554403073159,0.1,37670.88138247317,0.011447554403073159,https://www.rcsb.org/structure/3TL5,1202121
767,lipid,1GW3,84.51582573727572,0.1,5102.469984475099,0.08451582573727572,https://www.rcsb.org/structure/1GW3,73872
768,lipid,1RLW,61.260123032958475,0.1,7039.480867603987,0.061260123032958476,https://www.rcsb.org/structure/1RLW,132192
769,lipid,1K74,18.0020315307283,0.1,23955.0443682692,0.0180020315307283,https://www.rcsb.org/structure/1K74,413829
770,lipid,6KB6,31.304601877513694,0.1,13775.593304936414,0.031304601877513695,https://www.rcsb.org/structure/6KB6,234090
771,lipid,5Y7X,17.083652290881545,0.1,25242.81439910557,0.017083652290881546,https://www.rcsb.org/structure/5Y7X,428409
772,lipid,6K7K,7.761415316306188,0.1,55561.96215032762,0.007761415316306188,https://www.rcsb.org/structure/6K7K,928989
773,lipid,7JX0,12.260491874913876,0.1,35173.09651498845,0.012260491874913876,https://www.rcsb.org/structure/7JX0,1126791
774,lipid,6L1M,41.803468857745266,0.1,10315.877505406548,0.04180346885774527,https://www.rcsb.org/structure/6L1M,168075
775,lipid,2KRI,56.64155190749591,0.1,7613.482496769435,0.05664155190749591,https://www.rcsb.org/structure/2KRI,114048
776,lipid,6E5L,54.78537877718794,0.1,7871.433467521103,0.054785378777187935,https://www.rcsb.org/structure/6E5L,379566
777,lipid,1BE2,85.29359953358856,0.1,5055.941669664858,0.08529359953358856,https://www.rcsb.org/structure/1BE2,1147122
778,lipid,5IJS,13.128076782485634,0.1,32848.63968901375,0.013128076782485634,https://www.rcsb.org/structure/5IJS,1108404
779,lipid,6BDI,20.945101136816366,0.1,20589.03708416876,0.020945101136816364,https://www.rcsb.org/structure/6BDI,681372
780,lipid,4DDJ,74.1589863396646,0.1,5815.066862731984,0.0741589863396646,https://www.rcsb.org/structure/4DDJ,229959
781,lipid,4XTA,17.95712512571659,0.1,24014.950111362472,0.01795712512571659,https://www.rcsb.org/structure/4XTA,659502
782,lipid,1KZX,62.12717780512145,0.1,6941.236979897521,0.06212717780512145,https://www.rcsb.org/structure/1KZX,3459915
783,lipid,3CWD,15.997505879996716,0.1,26956.668575243308,0.015997505879996717,https://www.rcsb.org/structure/3CWD,440478
784,lipid,5YXJ,18.027766970318922,0.1,23920.847476427563,0.018027766970318923,https://www.rcsb.org/structure/5YXJ,376407
785,lipid,6KXY,32.163097415043566,0.1,13407.895964518486,0.032163097415043564,https://www.rcsb.org/structure/6KXY,210600
786,lipid,3HG4,14.559970756574948,0.1,29618.15454490797,0.014559970756574949,https://www.rcsb.org/structure/3HG4,661284
787,lipid,4FHK,12.222334499343821,0.1,35282.904756102806,0.012222334499343821,https://www.rcsb.org/structure/4FHK,1123632
788,lipid,7VSG,8.835735480592593,0.1,48806.28952561798,0.008835735480592593,https://www.rcsb.org/structure/7VSG,827982
789,lipid,3H0A,18.260057347892786,0.1,23616.544889293164,0.018260057347892787,https://www.rcsb.org/structure/3H0A,385479
790,lipid,6KTM,31.198618747968325,0.1,13822.389623119456,0.031198618747968324,https://www.rcsb.org/structure/6KTM,209952
791,lipid,5WZM,59.07306637611178,0.1,7300.102914785612,0.05907306637611178,https://www.rcsb.org/structure/5WZM,129357
792,lipid,5L8O,22.350578160450585,0.1,19294.331490746714,0.022350578160450586,https://www.rcsb.org/structure/5L8O,275805
793,lipid,5EDB,58.443156303958396,0.1,7378.784639808533,0.058443156303958396,https://www.rcsb.org/structure/5EDB,238140
794,lipid,3JRW,20.061096046517502,0.1,21496.306235592663,0.020061096046517502,https://www.rcsb.org/structure/3JRW,365229
795,lipid,7MJS,14.407700889951544,0.1,29931.178286630005,0.014407700889951544,https://www.rcsb.org/structure/7MJS,508680
796,lipid,1W07,8.990790402430225,0.1,47964.57761055277,0.008990790402430225,https://www.rcsb.org/structure/1W07,978885
797,lipid,2BAW,17.885343578723248,0.1,24111.332395682257,0.017885343578723248,https://www.rcsb.org/structure/2BAW,389610
798,lipid,6YI9,16.949935991785804,0.1,25441.95236174123,0.016949935991785802,https://www.rcsb.org/structure/6YI9,495072
799,lipid,5EDC,59.81650246320345,0.1,7209.372769711127,0.05981650246320345,https://www.rcsb.org/structure/5EDC,241866
800,lipid,7S5H,30.20151240834716,0.1,14278.73737602593,0.03020151240834716,https://www.rcsb.org/structure/7S5H,270621
801,lipid,4QE6,33.49135529973474,0.1,12876.142520305622,0.033491355299734744,https://www.rcsb.org/structure/4QE6,387342
802,lipid,1G7N,60.532840846798685,0.1,7124.057916412556,0.060532840846798684,https://www.rcsb.org/structure/1G7N,124821
803,lipid,5L8N,21.99775174111778,0.1,19603.797202216483,0.02199775174111778,https://www.rcsb.org/structure/5L8N,281718
804,lipid,6LP4,57.22684508166102,0.1,7535.61485736653,0.05722684508166102,https://www.rcsb.org/structure/6LP4,103194
805,lipid,1RZL,90.95255444442873,0.1,4741.367261994398,0.09095255444442872,https://www.rcsb.org/structure/1RZL,86994
806,lipid,5B4B,18.040026041741037,0.1,23904.592102016653,0.018040026041741035,https://www.rcsb.org/structure/5B4B,764316
807,lipid,4FHJ,12.33090688793084,0.1,34972.24234655953,0.01233090688793084,https://www.rcsb.org/structure/4FHJ,1125819
808,lipid,1ICN,59.076854858826835,0.1,7299.634773518158,0.059076854858826834,https://www.rcsb.org/structure/1ICN,126279
809,lipid,3HG5,14.541792757834468,0.1,29655.178781532624,0.014541792757834468,https://www.rcsb.org/structure/3HG5,611874
810,lipid,6KXX,31.88933080140745,0.1,13523.001367546556,0.03188933080140745,https://www.rcsb.org/structure/6KXX,220968
811,lipid,3AN3,17.104116181503365,0.1,25212.6131196376,0.017104116181503363,https://www.rcsb.org/structure/3AN3,392850
812,lipid,5KPI,3.944053121709353,0.1,109339.16220952883,0.003944053121709353,https://www.rcsb.org/structure/5KPI,4575852
813,lipid,2G0G,16.203548754611393,0.1,26613.88999214449,0.016203548754611392,https://www.rcsb.org/structure/2G0G,400059
814,lipid,3HSQ,12.222899706626677,0.1,35281.27321569855,0.012222899706626678,https://www.rcsb.org/structure/3HSQ,572994
815,lipid,6IWB,17.154255488178606,0.1,25138.920446576918,0.017154255488178605,https://www.rcsb.org/structure/6IWB,418608
816,lipid,6BDH,21.001788478991365,0.1,20533.46382709061,0.021001788478991364,https://www.rcsb.org/structure/6BDH,641277
817,lipid,2WCG,12.375797501528185,0.1,34845.387861616786,0.012375797501528184,https://www.rcsb.org/structure/2WCG,780354
818,lipid,5LVX,6.0989416821205245,0.1,70707.26144206071,0.006098941682120524,https://www.rcsb.org/structure/5LVX,1487646
819,lipid,6K7J,7.718738904800625,0.1,55869.16066941591,0.007718738904800624,https://www.rcsb.org/structure/6K7J,929232
820,lipid,6UJN,7.670881447606521,0.1,56217.719825683576,0.007670881447606521,https://www.rcsb.org/structure/6UJN,795096
821,lipid,6KBA,32.404026017224474,0.1,13308.20632622473,0.032404026017224474,https://www.rcsb.org/structure/6KBA,214569
822,lipid,3T8M,11.392496419539768,0.1,37852.938298750734,0.011392496419539768,https://www.rcsb.org/structure/3T8M,1168506
823,lipid,6KAZ,33.085163952260686,0.1,13034.224786064908,0.03308516395226069,https://www.rcsb.org/structure/6KAZ,228825
824,lipid,5W8N,20.22447298248785,0.1,21322.655201496873,0.02022447298248785,https://www.rcsb.org/structure/5W8N,741717
825,lipid,1PTR,126.00353967698786,0.1,3422.439283396855,0.12600353967698785,https://www.rcsb.org/structure/1PTR,68121
826,lipid,5Y44,35.660125361790676,0.1,12093.043971731082,0.035660125361790675,https://www.rcsb.org/structure/5Y44,207441
827,lipid,6KB7,33.16698016864873,0.1,13002.071995846307,0.033166980168648726,https://www.rcsb.org/structure/6KB7,212139
828,lipid,7DV5,7.498240121472354,0.1,57512.09044408401,0.007498240121472354,https://www.rcsb.org/structure/7DV5,800766
829,lipid,4XX5,11.576587101818358,0.1,37251.00154689302,0.011576587101818359,https://www.rcsb.org/structure/4XX5,614709
830,lipid,1OT7,17.874054783472346,0.1,24126.56049573782,0.017874054783472346,https://www.rcsb.org/structure/1OT7,381267
831,lipid,6T5F,9.144160913172081,0.1,47160.09135582697,0.009144160913172081,https://www.rcsb.org/structure/6T5F,1265220
832,lipid,4NQA,5.110127830976188,0.1,84389.17348085162,0.005110127830976188,https://www.rcsb.org/structure/4NQA,1147932
833,lipid,7P14,19.31855640097119,0.1,22322.55118275287,0.01931855640097119,https://www.rcsb.org/structure/7P14,343197
834,lipid,3LJ6,11.317794608823544,0.1,38102.782294827644,0.011317794608823544,https://www.rcsb.org/structure/3LJ6,1496070
835,lipid,4GXG,10.960223529059578,0.1,39345.86396839474,0.010960223529059577,https://www.rcsb.org/structure/4GXG,645975
836,lipid,3GXN,14.49993427061759,0.1,29740.787509046408,0.01449993427061759,https://www.rcsb.org/structure/3GXN,572265
837,lipid,2FAD,45.9452275412573,0.1,9385.9468570558,0.0459452275412573,https://www.rcsb.org/structure/2FAD,167913
838,lipid,5XJY,4.492739210023598,0.1,95985.86605593616,0.004492739210023598,https://www.rcsb.org/structure/5XJY,1192482
839,lipid,2F61,11.863833377676809,0.1,36349.0829910849,0.011863833377676809,https://www.rcsb.org/structure/2F61,726975
840,lipid,3UGR,31.55427782453344,0.1,13666.59273381592,0.03155427782453344,https://www.rcsb.org/structure/3UGR,518157
841,lipid,6CM1,9.384404701897504,0.1,45952.77779850884,0.009384404701897504,https://www.rcsb.org/structure/6CM1,45909909
842,lipid,3K7F,11.60172786936858,0.1,37170.27919402901,0.01160172786936858,https://www.rcsb.org/structure/3K7F,1537461
843,lipid,4KBS,22.528516365838744,0.1,19141.93802355712,0.022528516365838743,https://www.rcsb.org/structure/4KBS,338823
844,lipid,3L16,11.644603318007375,0.1,37033.41816467916,0.011644603318007376,https://www.rcsb.org/structure/3L16,614061
845,lipid,6C9H,10.151555623400068,0.1,42480.136053585666,0.010151555623400067,https://www.rcsb.org/structure/6C9H,1280853
846,lipid,2JOB,65.77688466682078,0.1,6556.094382121196,0.06577688466682077,https://www.rcsb.org/structure/2JOB,2001429
847,lipid,6A7A,30.197566475200034,0.1,14280.60318674142,0.030197566475200034,https://www.rcsb.org/structure/6A7A,268758
848,lipid,1MT5,1.574853942966174,0.1,273828.22766748467,0.001574853942966174,https://www.rcsb.org/structure/1MT5,5498604
849,lipid,6OOB,21.654012046577982,0.1,19914.9914163702,0.02165401204657798,https://www.rcsb.org/structure/6OOB,660879
850,lipid,1HJ7,70.9617469417135,0.1,6077.069444073702,0.0709617469417135,https://www.rcsb.org/structure/1HJ7,1898073
851,lipid,1JQI,14.070582901299149,0.1,30648.30128663403,0.01407058290129915,https://www.rcsb.org/structure/1JQI,570645
852,lipid,3NKQ,13.422006383171114,0.1,32129.284678204112,0.013422006383171115,https://www.rcsb.org/structure/3NKQ,668817
853,lipid,4WDU,30.74905223761719,0.1,14024.479867058017,0.03074905223761719,https://www.rcsb.org/structure/4WDU,260982
854,lipid,1MUP,52.88405624963855,0.1,8154.4324437202185,0.052884056249638545,https://www.rcsb.org/structure/1MUP,157383
855,lipid,2HWQ,16.30249201095995,0.1,26452.364690481736,0.01630249201095995,https://www.rcsb.org/structure/2HWQ,387504
856,lipid,1ACP,86.884308430089,0.1,4963.375686929385,0.08688430843008901,https://www.rcsb.org/structure/1ACP,156411
857,lipid,2MG9,202.851961073203,0.1,2125.8826474049047,0.202851961073203,https://www.rcsb.org/structure/2MG9,607257
858,lipid,3GLK,20.73303247902305,0.1,20799.63287926599,0.02073303247902305,https://www.rcsb.org/structure/3GLK,360936
859,lipid,2CHX,11.455351749642906,0.1,37645.23983744282,0.011455351749642906,https://www.rcsb.org/structure/2CHX,616329
860,lipid,4IC4,25.20270801820155,0.1,17110.8383958634,0.025202708018201552,https://www.rcsb.org/structure/4IC4,302049
861,lipid,7K0Q,9.534884894508439,0.1,45227.54797868062,0.009534884894508438,https://www.rcsb.org/structure/7K0Q,762210
862,lipid,7KFA,18.139307437586343,0.1,23773.755724764276,0.018139307437586343,https://www.rcsb.org/structure/7KFA,419985
863,lipid,3BQP,50.88005999859864,0.1,8475.608402377176,0.05088005999859864,https://www.rcsb.org/structure/3BQP,270540
864,lipid,2CHZ,11.582678052590483,0.1,37231.412466060065,0.011582678052590483,https://www.rcsb.org/structure/2CHZ,613575
865,lipid,7K1W,17.328498431606874,0.1,24886.14150496758,0.017328498431606873,https://www.rcsb.org/structure/7K1W,367983
866,lipid,3WJ4,16.595335060345032,0.1,25985.583446762397,0.016595335060345034,https://www.rcsb.org/structure/3WJ4,396819
867,lipid,2DMG,47.93345523890101,0.1,8996.627968676032,0.04793345523890101,https://www.rcsb.org/structure/2DMG,3591054
868,lipid,5JAU,27.87725082821409,0.1,15469.224949582454,0.02787725082821409,https://www.rcsb.org/structure/5JAU,576882
869,lipid,6A6P,16.169928160571047,0.1,26669.22572291429,0.016169928160571046,https://www.rcsb.org/structure/6A6P,844911
870,lipid,2ZK5,16.45390829658583,0.1,26208.938099348663,0.01645390829658583,https://www.rcsb.org/structure/2ZK5,403947
871,lipid,5TE8,7.2154229593056645,0.1,59766.34584967911,0.007215422959305664,https://www.rcsb.org/structure/5TE8,1972431
872,lipid,4WDW,16.16004911531678,0.1,26685.52929265797,0.01616004911531678,https://www.rcsb.org/structure/4WDW,469557
873,lipid,7KIL,45.68134468771092,0.1,9440.165717223039,0.04568134468771092,https://www.rcsb.org/structure/7KIL,281394
874,lipid,6DH9,17.08887559517961,0.1,25235.098800720425,0.017088875595179607,https://www.rcsb.org/structure/6DH9,382563
875,lipid,6C9J,10.578596565332674,0.1,40765.281233126974,0.010578596565332674,https://www.rcsb.org/structure/6C9J,1226664
876,lipid,3L1B,37.20632172766834,0.1,11590.489035547094,0.037206321727668336,https://www.rcsb.org/structure/3L1B,323271
877,lipid,3R8I,16.770439617346874,0.1,25714.261156965465,0.016770439617346873,https://www.rcsb.org/structure/3R8I,409860
878,lipid,5AIB,17.92083687586541,0.1,24063.578449192966,0.01792083687586541,https://www.rcsb.org/structure/5AIB,432945
879,lipid,1J1A,34.31286625091572,0.1,12567.864802785714,0.034312866250915716,https://www.rcsb.org/structure/1J1A,222993
880,lipid,7KSB,46.477676150617484,0.1,9278.4213789021,0.046477676150617486,https://www.rcsb.org/structure/7KSB,260496
881,lipid,3R58,32.719118458038,0.1,13180.045317866328,0.032719118458037995,https://www.rcsb.org/structure/3R58,453519
882,lipid,2Q5S,17.968317113471603,0.1,23999.99183642296,0.0179683171134716,https://www.rcsb.org/structure/2Q5S,422820
883,lipid,4K84,20.72848329745223,0.1,20804.19767569689,0.02072848329745223,https://www.rcsb.org/structure/4K84,351945
884,lipid,5F42,17.204518222967767,0.1,25065.477477996417,0.017204518222967768,https://www.rcsb.org/structure/5F42,418365
885,lipid,3R5N,32.876194693277974,0.1,13117.07355613607,0.032876194693277974,https://www.rcsb.org/structure/3R5N,215136
886,lipid,7P16,18.42303764102886,0.1,23407.619983210017,0.018423037641028858,https://www.rcsb.org/structure/7P16,323757
887,lipid,3R7Q,11.535693261417924,0.1,37383.05572668904,0.011535693261417923,https://www.rcsb.org/structure/3R7Q,1159677
888,lipid,3B1M,31.589507273101415,0.1,13651.351390490967,0.03158950727310141,https://www.rcsb.org/structure/3B1M,236358
889,lipid,2JU8,49.6301093101399,0.1,8689.069398230626,0.0496301093101399,https://www.rcsb.org/structure/2JU8,1564839
890,lipid,5LZ8,28.01149508035226,0.1,15395.089151812399,0.02801149508035226,https://www.rcsb.org/structure/5LZ8,546912
891,lipid,6KB5,32.576578447762074,0.1,13237.7150881296,0.03257657844776207,https://www.rcsb.org/structure/6KB5,220320
892,lipid,1PU5,15.532329580111941,0.1,27763.991345493298,0.015532329580111942,https://www.rcsb.org/structure/1PU5,385155
893,lipid,6KAX,32.774385331336774,0.1,13157.820037749232,0.032774385331336774,https://www.rcsb.org/structure/6KAX,231093
894,lipid,1LDL,110.28129013925842,0.1,3910.3592594267534,0.11028129013925841,https://www.rcsb.org/structure/1LDL,551529
895,lipid,6K7H,7.733229895200932,0.1,55764.46968235032,0.007733229895200932,https://www.rcsb.org/structure/6K7H,921861
896,lipid,6U26,18.20808666581507,0.1,23683.95273772569,0.01820808666581507,https://www.rcsb.org/structure/6U26,501471
897,lipid,7JVY,29.980123679857225,0.1,14384.17895278113,0.029980123679857227,https://www.rcsb.org/structure/7JVY,527472
898,lipid,2N81,75.70629109769922,0.1,5696.217022189895,0.07570629109769922,https://www.rcsb.org/structure/2N81,2174364
899,lipid,1UDY,8.193791445038517,0.1,52630.026884404106,0.008193791445038517,https://www.rcsb.org/structure/1UDY,1114479
900,lipid,1R4O,28.949628815409525,0.1,14896.200113212992,0.028949628815409526,https://www.rcsb.org/structure/1R4O,229392
901,lipid,6KZ3,3.4947300139533275,0.1,123397.0756870424,0.0034947300139533274,https://www.rcsb.org/structure/6KZ3,1691199
902,lipid,2L68,57.161598772423275,0.1,7544.216279787162,0.05716159877242327,https://www.rcsb.org/structure/2L68,3279123
903,lipid,7M1Q,4.816201753454546,0.1,89539.32706997992,0.004816201753454546,https://www.rcsb.org/structure/7M1Q,1254690
904,lipid,3TV8,14.484379074944362,0.1,29772.727005160486,0.014484379074944362,https://www.rcsb.org/structure/3TV8,1117395
905,lipid,4AL0,50.41618622737058,0.1,8553.591540874242,0.05041618622737058,https://www.rcsb.org/structure/4AL0,271593
906,lipid,4F2L,86.7961827439172,0.1,4968.415089289159,0.0867961827439172,https://www.rcsb.org/structure/4F2L,118989
907,lipid,6KTN,31.458636001988594,0.1,13708.14246397452,0.031458636001988595,https://www.rcsb.org/structure/6KTN,220320
908,lipid,4O8F,16.839105647960587,0.1,25609.40426725131,0.016839105647960588,https://www.rcsb.org/structure/4O8F,381510
909,lipid,1KVO,11.478281645622873,0.1,37570.03681836177,0.011478281645622873,https://www.rcsb.org/structure/1KVO,620298
910,lipid,3ZW3,11.935621625691791,0.1,36130.45701024246,0.01193562162569179,https://www.rcsb.org/structure/3ZW3,1159677
911,lipid,4XLD,33.185510264169594,0.1,12994.811910521892,0.03318551026416959,https://www.rcsb.org/structure/4XLD,208008
912,lipid,2EEL,70.36441089328531,0.1,6128.658771713379,0.07036441089328531,https://www.rcsb.org/structure/2EEL,2213892
913,lipid,3JSQ,62.906150431670895,0.1,6855.28300616635,0.0629061504316709,https://www.rcsb.org/structure/3JSQ,127575
914,lipid,5U77,66.18111653314001,0.1,6516.04999473884,0.06618111653314002,https://www.rcsb.org/structure/5U77,267462
915,lipid,3ZVV,11.808553903543462,0.1,36519.24423262132,0.011808553903543462,https://www.rcsb.org/structure/3ZVV,1169964
916,lipid,5WZX,19.860551686843806,0.1,21713.367827704544,0.019860551686843805,https://www.rcsb.org/structure/5WZX,359397
917,lipid,3JS1,33.0716888761154,0.1,13039.535587461985,0.033071688876115404,https://www.rcsb.org/structure/3JS1,229635
918,lipid,4QGK,12.556396196898396,0.1,34344.20651238288,0.012556396196898396,https://www.rcsb.org/structure/4QGK,663309
919,lipid,2REW,33.782781944136296,0.1,12765.066676589317,0.033782781944136295,https://www.rcsb.org/structure/2REW,216270
920,lipid,5B4A,17.670541409673415,0.1,24404.428480131533,0.017670541409673415,https://www.rcsb.org/structure/5B4A,746820
921,lipid,4AL1,51.426057296388606,0.1,8385.621739426275,0.051426057296388605,https://www.rcsb.org/structure/4AL1,146772
922,lipid,1ICM,58.65845740129644,0.1,7351.701410887196,0.05865845740129644,https://www.rcsb.org/structure/1ICM,124092
923,lipid,3DPD,11.701129313317873,0.1,36854.51655907723,0.011701129313317873,https://www.rcsb.org/structure/3DPD,613332
924,lipid,1I5J,67.8849656352418,0.1,6352.503238415191,0.0678849656352418,https://www.rcsb.org/structure/1I5J,2159622
925,lipid,7M1P,4.8831166030691255,0.1,88312.34211497956,0.004883116603069126,https://www.rcsb.org/structure/7M1P,1231524
926,lipid,2LB6,35.9284635734077,0.1,12002.724891268592,0.0359284635734077,https://www.rcsb.org/structure/2LB6,4530087
927,lipid,4ANX,11.61233204876232,0.1,37136.3359424036,0.01161233204876232,https://www.rcsb.org/structure/4ANX,621108
928,lipid,3QKV,11.254183529517487,0.1,38318.14746103279,0.011254183529517486,https://www.rcsb.org/structure/3QKV,746415
929,lipid,6BDK,21.2721771141959,0.1,20272.464906743913,0.021272177114195902,https://www.rcsb.org/structure/6BDK,672867
930,lipid,6LJX,59.55511287822373,0.1,7241.014972456878,0.05955511287822373,https://www.rcsb.org/structure/6LJX,126846
931,lipid,5KPJ,7.7468606058371465,0.1,55666.35131044501,0.0077468606058371465,https://www.rcsb.org/structure/5KPJ,792585
932,lipid,6ITM,18.565461011041435,0.1,23228.05039859266,0.018565461011041437,https://www.rcsb.org/structure/6ITM,691335
933,lipid,1PUB,43.19485306238543,0.1,9983.584465833172,0.04319485306238543,https://www.rcsb.org/structure/1PUB,144585
934,lipid,7JX2,56.216776984846724,0.1,7671.010099953231,0.05621677698484672,https://www.rcsb.org/structure/7JX2,250371
935,lipid,6KAY,33.17284371211554,0.1,12999.773784243835,0.033172843712115534,https://www.rcsb.org/structure/6KAY,220158
936,lipid,6K7I,7.508219881978293,0.1,57435.646640113184,0.0075082198819782925,https://www.rcsb.org/structure/6K7I,927045
937,lipid,1UHL,19.600796644518013,0.1,22001.119232987265,0.019600796644518012,https://www.rcsb.org/structure/1UHL,353727
938,lipid,6KB4,31.393712919081725,0.1,13736.491288848525,0.031393712919081725,https://www.rcsb.org/structure/6KB4,226962
939,lipid,4J3D,17.071256326645948,0.1,25261.14398296922,0.017071256326645946,https://www.rcsb.org/structure/4J3D,448254
940,lipid,5LZ9,27.57749682712143,0.1,15637.367914170869,0.02757749682712143,https://www.rcsb.org/structure/5LZ9,552420
941,lipid,1PTQ,118.9162704852931,0.1,3626.4126202218126,0.1189162704852931,https://www.rcsb.org/structure/1PTQ,61803
942,lipid,6AX1,18.75829452496564,0.1,22989.268212183986,0.01875829452496564,https://www.rcsb.org/structure/6AX1,813726
943,lipid,1AX8,60.78532478114086,0.1,7094.466725155559,0.060785324781140855,https://www.rcsb.org/structure/1AX8,121500
944,lipid,7N98,17.573959256634637,0.1,24538.54921023406,0.017573959256634637,https://www.rcsb.org/structure/7N98,321732
945,lipid,4K85,10.86907543845928,0.1,39675.81847041691,0.01086907543845928,https://www.rcsb.org/structure/4K85,664848
946,lipid,3UEY,48.431071452847384,0.1,8904.190039599544,0.048431071452847384,https://www.rcsb.org/structure/3UEY,249885
